doors,FOB,CIF,mileage,cc,make,currency,model,registered,steering,url,fuel,transmission
5,18770.0,0,79000,3500,Ford,USD,Explorer,2015-01-01T00:00:00,LHD,https://www.japanesecartrade.com/6185379-japan-used-ford-explorer-suv-2015.html,Petrol,Automanual
2,101990.0,0,17348,3800,Nissan,USD,GTR,2018-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6365730-japan-used-nissan-gt-r-sports-cars-2018.html,Petrol,AT
2,,0,,3800,Nissan,USD,GTR,2022-07-01T00:00:00,RHD,https://www.japanesecartrade.com/6087664-japan-used-nissan-gt-r-sports-cars-2022.html,Petrol,AUTOMATIC
3,97250.0,0,14000,3800,Nissan,USD,Nissan Gt-r,2016-11-01T00:00:00,RHD,https://www.japanesecartrade.com/6248898-japan-used-nissan-gt-r-sports-cars-2016.html,Petrol,Automatic
5,,0,,3495,Ford,USD,Explorer,2012-04-01T00:00:00,LHD,https://www.japanesecartrade.com/4003156-japan-used-ford-explorer-suv-2012.html,Petrol,Automatic
2,107830.0,0,3060,3800,Nissan,USD,GTR,2018-09-01T00:00:00,RHD,https://www.japanesecartrade.com/6162158-japan-used-nissan-gt-r-sports-cars-2018.html,Petrol,AT
4,25940.0,0,17215,2000,Audi,USD,A4,2021-05-01T00:00:00,RHD,https://www.japanesecartrade.com/6354259-japan-used-audi-a4-sedan-car-2021.html,Hybrid,AT
5,14880.0,0,71000,2000,Ford,USD,Explorer,2015-01-01T00:00:00,LHD,https://www.japanesecartrade.com/6270586-japan-used-ford-explorer-suv-2015.html,Petrol,Automatic
2,84980.0,0,27500,3800,Nissan,USD,GTR,2017-06-01T00:00:00,RHD,https://www.japanesecartrade.com/6277794-japan-used-nissan-gt-r-sports-cars-2017.html,Petrol,AT
5,,0,,4009,Ford,USD,Explorer,2003-03-01T00:00:00,RHD,https://www.japanesecartrade.com/3964953-japan-used-ford-explorer-suv-2003.html,Petrol,Automatic
3,7210.0,0,386000,1800,Toyota,USD,Celica,2001-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6347145-japan-used-toyota-celica-sports-cars-2001.html,Gasolin,Automatic
3,5910.0,0,66000,1800,Toyota,USD,Celica,1999-01-01T00:00:00,RHD,https://www.japanesecartrade.com/5760655-japan-used-toyota-celica-sports-cars-1999.html,Petrol,Automanual
3,,0,,1998,Toyota,USD,Celica,1996-02-01T00:00:00,--,https://www.japanesecartrade.com/4174999-japan-used-toyota-celica-coupe-1996.html,Petrol,Automatic
5,,0,,4600,Ford,USD,Explorer,2009-03-01T00:00:00,LHD,https://www.japanesecartrade.com/4029489-japan-used-ford-explorer-suv-2009.html,Petrol,Automatic
,10730.0,0,31000,2000,Audi,USD,A4,2016-01-01T00:00:00,--,https://www.japanesecartrade.com/6357385-japan-used-audi-a4-sedan-car-2016.html,,FAT
3,88840.0,0,14000,3800,Nissan,USD,Nissan Gt-r,2017-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6207024-japan-used-nissan-gt-r-sports-cars-2017.html,Petrol,Automatic
3,137020.0,0,8900,3800,Nissan,USD,Nissan Gt-r,2018-05-01T00:00:00,RHD,https://www.japanesecartrade.com/6241119-japan-used-nissan-gt-r-sports-cars-2018.html,Petrol,Automatic
,9910.0,0,22126,2000,Audi,USD,A4 Avant,2015-08-01T00:00:00,RHD,https://www.japanesecartrade.com/6118612-japan-used-audi-a4-sedan-car-2015.html,Petrol,Automatic
3,94700.0,0,14115,3800,Nissan,USD,Nissan Gt-r,2016-10-01T00:00:00,RHD,https://www.japanesecartrade.com/5952653-japan-used-nissan-gt-r-sports-cars-2016.html,Petrol,Automatic
5,8030.0,0,43100,2000,Audi,USD,A4 Avant,2013-02-01T00:00:00,RHD,https://www.japanesecartrade.com/6353977-japan-used-audi-a4-sedan-car-2013.html,Petrol,AT
5,8000.0,0,77000,4000,Ford,USD,Explorer,2009-01-01T00:00:00,LHD,https://www.japanesecartrade.com/5930503-japan-used-ford-explorer-suv-2009.html,Petrol,Automanual
4,6240.0,0,159900,1800,Toyota,USD,Celica,2004-12-01T00:00:00,RHD,https://www.japanesecartrade.com/6190872-japan-used-toyota-celica-sports-cars-2004.html,Petrol,Manual
4,17890.0,0,25810,2000,Audi,USD,A4,2017-05-01T00:00:00,RHD,https://www.japanesecartrade.com/6331288-japan-used-audi-a4-sedan-car-2017.html,Petrol,AT
5,,0,,3958,Ford,USD,Explorer,1995-03-01T00:00:00,LHD,https://www.japanesecartrade.com/3986781-japan-used-ford-explorer-suv-1995.html,Petrol,Automatic
5,15430.0,0,42919,1400,Audi,USD,A4 Avant,2017-03-01T00:00:00,RHD,https://www.japanesecartrade.com/6347653-japan-used-audi-a4-sedan-car-2017.html,Petrol,AT
2,,0,,3800,Nissan,USD,GTR,2016-10-01T00:00:00,RHD,https://www.japanesecartrade.com/6289520-japan-used-nissan-gt-r-sports-cars-2016.html,Petrol,AUTOMATIC
3,8330.0,0,74000,2000,Toyota,USD,Celica,1991-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6345526-japan-used-toyota-celica-sports-cars-1991.html,Gasolin,Automatic
4,30410.0,0,1717,2000,Audi,USD,A4,2022-08-01T00:00:00,RHD,https://www.japanesecartrade.com/6342682-japan-used-audi-a4-sedan-car-2022.html,Hybrid,AT
5,,0,83700,4000,Ford,USD,Explorer,2004-01-01T00:00:00,RHD,https://www.japanesecartrade.com/3240052-japan-used-ford-explorer-suv-2004.html,Petrol,AUTOMATIC
,12290.0,0,147000,2000,Toyota,USD,Celica,1997-01-01T00:00:00,--,https://www.japanesecartrade.com/6351619-japan-used-toyota-celica-sports-cars-1997.html,,F5
5,6380.0,0,40345,2000,Audi,USD,A4 Avant,2013-10-01T00:00:00,RHD,https://www.japanesecartrade.com/6353411-japan-used-audi-a4-sedan-car-2013.html,Petrol,AT
3,23920.0,0,88000,2000,Toyota,USD,Celica,1999-01-01T00:00:00,RHD,https://www.japanesecartrade.com/5612271-japan-used-toyota-celica-sports-cars-1999.html,Petrol,MT
3,101180.0,0,10000,3800,Nissan,USD,Nissan Gt-r,2016-09-01T00:00:00,RHD,https://www.japanesecartrade.com/5788601-japan-used-nissan-gt-r-sports-cars-2016.html,Petrol,Automatic
5,15090.0,0,56118,2000,Audi,USD,A4 Avant,2016-08-01T00:00:00,RHD,https://www.japanesecartrade.com/6354381-japan-used-audi-a4-sedan-car-2016.html,Petrol,AT
5,21220.0,0,18028,1400,Audi,USD,A4 Avant,2018-09-01T00:00:00,RHD,https://www.japanesecartrade.com/6341877-japan-used-audi-a4-sedan-car-2018.html,Petrol,AT
3,,0,137000,1800,Toyota,USD,Celica,1999-11-01T00:00:00,RHD,https://www.japanesecartrade.com/4829029-japan-used-toyota-celica-coupe-1999.html,Petrol,Manual
,11050.0,0,61000,3500,Ford,USD,Explorer,2011-01-01T00:00:00,LHD,https://www.japanesecartrade.com/5398437-japan-used-ford-explorer-suv-2011.html,Petrol,Automatic
3,64520.0,0,29541,3800,Nissan,USD,Nissan Gt-r,2015-07-01T00:00:00,RHD,https://www.japanesecartrade.com/6000991-japan-used-nissan-gt-r-sports-cars-2015.html,Petrol,Automatic
,11400.0,0,51000,2000,Audi,USD,A4,2016-01-01T00:00:00,--,https://www.japanesecartrade.com/6351844-japan-used-audi-a4-sedan-car-2016.html,,AT
2,10640.0,0,153000,1990,Toyota,USD,Celica,1993-08-01T00:00:00,RHD,https://www.japanesecartrade.com/6156031-japan-used-toyota-celica-sports-cars-1993.html,Petrol,Manual
2,96810.0,0,9614,3800,Nissan,USD,GTR,2016-09-01T00:00:00,RHD,https://www.japanesecartrade.com/6353983-japan-used-nissan-gt-r-sports-cars-2016.html,Petrol,AT
5,18560.0,0,18897,1400,Audi,USD,A4 Avant,2019-12-01T00:00:00,RHD,https://www.japanesecartrade.com/6341880-japan-used-audi-a4-sedan-car-2019.html,Petrol,AT
,6880.0,0,105000,3500,Ford,USD,Explorer,2012-01-01T00:00:00,LHD,https://www.japanesecartrade.com/5398225-japan-used-ford-explorer-suv-2012.html,Petrol,Automatic
2,62230.0,0,45000,3800,Nissan,USD,GTR,2015-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6197795-japan-used-nissan-gt-r-sports-cars-2015.html,Petrol,Automatic
4,17790.0,0,13000,1400,Audi,USD,A4,2019-04-01T00:00:00,RHD,https://www.japanesecartrade.com/6331131-japan-used-audi-a4-sedan-car-2019.html,Petrol,AT
3,,0,109000,1800,Toyota,USD,Celica,2003-06-01T00:00:00,RHD,https://www.japanesecartrade.com/4765216-japan-used-toyota-celica-coupe-2003.html,Petrol,Manual
5,11460.0,0,86000,3500,Ford,USD,Explorer,2012-01-01T00:00:00,LHD,https://www.japanesecartrade.com/6185380-japan-used-ford-explorer-suv-2012.html,Petrol,Automanual
2,91460.0,0,2000,3800,Nissan,USD,GTR,2016-09-01T00:00:00,RHD,https://www.japanesecartrade.com/6096436-japan-used-nissan-gt-r-sports-cars-2016.html,Petrol,AT
5,4770.0,0,123000,2000,Audi,USD,A4 Avant,2015-08-01T00:00:00,RHD,https://www.japanesecartrade.com/6341956-japan-used-audi-a4-sedan-car-2015.html,Petrol,AT
2,5010.0,0,257500,2000,Toyota,USD,Celica,1994-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6038794-japan-used-toyota-celica-sports-cars-1994.html,Petrol,Manual
5,12780.0,0,90000,2000,Ford,USD,Explorer,2013-01-01T00:00:00,LHD,https://www.japanesecartrade.com/6209507-japan-used-ford-explorer-suv-2013.html,Petrol,Automanual
3,107960.0,0,14750,3800,Nissan,USD,Nissan Gt-r,2015-08-01T00:00:00,RHD,https://www.japanesecartrade.com/6271458-japan-used-nissan-gt-r-sports-cars-2015.html,Petrol,Automatic
5,6760.0,0,58000,2000,Audi,USD,A4 Avant,2010-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6321225-japan-used-audi-a4-sedan-car-2010.html,Petrol,AT
2,116790.0,0,1738,3800,Nissan,USD,GTR,2015-09-01T00:00:00,RHD,https://www.japanesecartrade.com/6236163-japan-used-nissan-gt-r-sports-cars-2015.html,Petrol,AT
,2940.0,0,63000,1800,Audi,USD,A4,2010-01-01T00:00:00,--,https://www.japanesecartrade.com/6357361-japan-used-audi-a4-sedan-car-2010.html,,FAT
3,3080.0,0,95876,1800,Toyota,USD,Celica,2000-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6283587-japan-used-t-celica-2000.html,Petrol,Automatic
3,76860.0,0,16000,3800,Nissan,USD,Nissan Gt-r,2014-09-01T00:00:00,RHD,https://www.japanesecartrade.com/5840519-japan-used-nissan-gt-r-sports-cars-2014.html,Petrol,Automatic
,2940.0,0,63000,1800,Audi,USD,A4,2010-01-01T00:00:00,--,https://www.japanesecartrade.com/6346444-japan-used-audi-a4-sedan-car-2010.html,,FAT
5,,0,,4009,Ford,USD,Explorer,1997-05-01T00:00:00,RHD,https://www.japanesecartrade.com/3964829-japan-used-ford-explorer-suv-1997.html,Petrol,Automatic
2,74100.0,0,9033,3800,Nissan,USD,GTR,2015-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6365010-japan-used-nissan-gt-r-sports-cars-2015.html,Petrol,AT
5,20680.0,0,37,2000,Audi,USD,A4 Avant,2019-05-01T00:00:00,RHD,https://www.japanesecartrade.com/6316353-japan-used-audi-a4-sedan-car-2019.html,Petrol,Automatic
5,19680.0,0,30000,2000,Ford,USD,Explorer,2015-01-01T00:00:00,LHD,https://www.japanesecartrade.com/5774228-japan-used-ford-explorer-suv-2015.html,Petrol,Automanual
3,132590.0,0,11500,3800,Nissan,USD,Nissan Gt-r,2014-03-01T00:00:00,RHD,https://www.japanesecartrade.com/6106495-japan-used-nissan-gt-r-sports-cars-2014.html,Petrol,Automatic
5,10030.0,0,24,2000,Audi,USD,A4 Avant,2012-08-01T00:00:00,RHD,https://www.japanesecartrade.com/6326392-japan-used-audi-a4-sedan-car-2012.html,Petrol,Automatic
3,2160.0,0,132235,1800,Toyota,USD,Celica,2005-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6283040-japan-used-t-celica-2005.html,Petrol,--
2,69390.0,0,9000,3800,Nissan,USD,GTR,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6197701-japan-used-nissan-gt-r-sports-cars-2014.html,Petrol,Automatic
5,33170.0,0,37626,2000,Audi,USD,A4 All Road Quattro,2020-11-01T00:00:00,RHD,https://www.japanesecartrade.com/6321011-japan-used-audi-a4-sedan-car-2020.html,Hybrid,AT
3,23920.0,0,68000,2000,Toyota,USD,Celica,1999-01-01T00:00:00,RHD,https://www.japanesecartrade.com/5654782-japan-used-toyota-celica-sports-cars-1999.html,Petrol,MT
5,,0,,4600,Ford,USD,Explorer,2009-03-01T00:00:00,LHD,https://www.japanesecartrade.com/3976159-japan-used-ford-explorer-suv-2009.html,Petrol,Automatic
2,58050.0,0,28000,3800,Nissan,USD,GTR,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6196461-japan-used-nissan-gt-r-sports-cars-2014.html,Petrol,Automatic
5,3920.0,0,87073,2000,Audi,USD,A4 Avant,2012-08-01T00:00:00,RHD,https://www.japanesecartrade.com/6315168-japan-used-audi-a4-sedan-car-2012.html,Petrol,AT
2,16200.0,0,136450,2000,Toyota,USD,Celica,1996-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6360670-japan-used-toyota-celica-sports-cars-1996.html,Petrol,Manual
5,,0,,4009,Ford,USD,Explorer,2007-12-01T00:00:00,LHD,https://www.japanesecartrade.com/3999240-japan-used-ford-explorer-suv-2007.html,Petrol,Automatic
2,86480.0,0,8100,3800,Nissan,USD,GTR,2013-03-01T00:00:00,RHD,https://www.japanesecartrade.com/6365537-japan-used-nissan-gt-r-sports-cars-2013.html,Petrol,AT
,14500.0,0,33000,1400,Audi,USD,A4,2016-01-01T00:00:00,--,https://www.japanesecartrade.com/6376057-japan-used-audi-a4-sedan-car-2016.html,,FAT
2,,0,,3800,Nissan,USD,GTR,2009-03-01T00:00:00,RHD,https://www.japanesecartrade.com/6139687-japan-used-nissan-gt-r-sports-cars-2009.html,Petrol,AUTOMATIC
4,10760.0,0,24535,1980,Audi,USD,A4 Avant,2012-08-01T00:00:00,RHD,https://www.japanesecartrade.com/6359161-japan-used-audi-a4-sedan-car-2012.html,Petrol,Automatic
3,6690.0,0,188000,1800,Toyota,USD,Celica,1999-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6272252-japan-used-toyota-celica-sports-cars-1999.html,Petrol,MT
5,,0,,4009,Ford,USD,Explorer,2005-05-01T00:00:00,RHD,https://www.japanesecartrade.com/3976265-japan-used-ford-explorer-suv-2005.html,Petrol,Automatic
,37440.0,0,71000,3800,Nissan,USD,GTR,2008-01-01T00:00:00,--,https://www.japanesecartrade.com/6376265-japan-used-nissan-gt-r-sports-cars-2008.html,,AT
5,14100.0,0,55000,2000,Audi,USD,A4,2016-02-01T00:00:00,RHD,https://www.japanesecartrade.com/4895232-japan-used-audi-a4-2016.html,Petrol,Automatic
2,,0,22558,2000,Toyota,USD,Celica,1991-07-01T00:00:00,RHD,https://www.japanesecartrade.com/840173-japan-used-toyota-celica-sports-cars-1991.html,Petrol,5-speed Manual
5,,0,,4009,Ford,USD,Explorer,1999-03-01T00:00:00,LHD,https://www.japanesecartrade.com/3968990-japan-used-ford-explorer-suv-1999.html,Petrol,Automatic
,64000.0,0,30000,3800,Nissan,USD,GTR,2015-01-01T00:00:00,--,https://www.japanesecartrade.com/6364520-japan-used-nissan-gt-r-sports-cars-2015.html,,FAT
,12560.0,0,53000,2000,Audi,USD,A4,2015-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6355540-japan-used-audi-a4-sedan-car-2015.html,Petrol,Automatic
3,11210.0,0,54000,2000,Toyota,USD,Celica,1989-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6347509-japan-used-toyota-celica-sports-cars-1989.html,Gasolin,Automatic
5,15640.0,0,73000,2000,Ford,USD,Explorer,2013-01-01T00:00:00,LHD,https://www.japanesecartrade.com/5988929-japan-used-ford-explorer-suv-2013.html,Petrol,Automanual
,41880.0,0,30000,3800,Nissan,USD,GTR,2010-01-01T00:00:00,--,https://www.japanesecartrade.com/6356887-japan-used-nissan-gt-r-sports-cars-2010.html,,FAT
5,2010.0,0,117000,2000,Audi,USD,A4,2007-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4326846-japan-used-audi-a4-wagon-2007.html,Petrol,Automatic
3,,0,162000,1800,Toyota,USD,Celica,2001-07-01T00:00:00,RHD,https://www.japanesecartrade.com/4720083-japan-used-toyota-celica-coupe-2001.html,Petrol,Manual
2,52490.0,0,88500,3800,Nissan,USD,GTR,2009-10-01T00:00:00,RHD,https://www.japanesecartrade.com/6198081-japan-used-nissan-gt-r-sports-cars-2009.html,Petrol,Automatic
,6440.0,0,64000,2000,Audi,USD,A4,2013-01-01T00:00:00,--,https://www.japanesecartrade.com/6371685-japan-used-audi-a4-sedan-car-2013.html,,FAT
,93860.0,0,26204,3800,Nissan,USD,GTR,2013-09-01T00:00:00,RHD,https://www.japanesecartrade.com/6342585-japan-used-nissan-gt-r-sports-cars-2013.html,Petrol,Automatic
5,22470.0,0,28282,2000,Audi,USD,A4 Avant,2019-07-01T00:00:00,RHD,https://www.japanesecartrade.com/6312544-japan-used-audi-a4-sedan-car-2019.html,Petrol,AT
3,9360.0,0,34145,1800,Toyota,USD,Celica,2000-03-01T00:00:00,RHD,https://www.japanesecartrade.com/4636367-japan-used-toyota-celica-coupe-2000.html,Petrol,Manual
3,68190.0,0,18000,3800,Nissan,USD,Nissan Gt-r,2012-12-01T00:00:00,RHD,https://www.japanesecartrade.com/6189566-japan-used-nissan-gt-r-sports-cars-2012.html,Petrol,Automatic
5,34680.0,0,39111,2000,Audi,USD,A4 All Road Quattro,2021-04-01T00:00:00,RHD,https://www.japanesecartrade.com/6303268-japan-used-audi-a4-sedan-car-2021.html,Hybrid,AT
3,,0,119000,1800,Toyota,USD,Celica,2001-04-01T00:00:00,RHD,https://www.japanesecartrade.com/4871620-japan-used-toyota-celica-coupe-2001.html,Petrol,Manual
3,90470.0,0,46900,3800,Nissan,USD,Nissan Gt-r,2011-11-01T00:00:00,RHD,https://www.japanesecartrade.com/5788537-japan-used-nissan-gt-r-sports-cars-2011.html,Petrol,Automatic
5,11690.0,0,81000,2000,Audi,USD,A4,2015-04-01T00:00:00,RHD,https://www.japanesecartrade.com/6360702-japan-used-audi-a4-sedan-car-2015.html,Petrol,Automatic
3,,0,123000,1800,Toyota,USD,Celica,2000-06-01T00:00:00,RHD,https://www.japanesecartrade.com/4871621-japan-used-toyota-celica-coupe-2000.html,Petrol,Manual
,41810.0,0,30000,3800,Nissan,USD,GTR,2010-01-01T00:00:00,--,https://www.japanesecartrade.com/6351957-japan-used-nissan-gt-r-sports-cars-2010.html,,FAT
4,15830.0,0,,2000,Audi,USD,A4,2018-12-01T00:00:00,RHD,https://www.japanesecartrade.com/6357489-japan-used-audi-a4-sedan-car-2018.html,Petrol,Automatic
3,,0,73000,1800,Toyota,USD,Celica,2006-03-01T00:00:00,RHD,https://www.japanesecartrade.com/4684836-japan-used-toyota-celica-coupe-2006.html,Petrol,Automatic
2,44530.0,0,33000,3800,Nissan,USD,GTR,2010-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6196421-japan-used-nissan-gt-r-sports-cars-2010.html,Petrol,Automatic
4,11980.0,0,,2000,Audi,USD,A4,2015-08-01T00:00:00,RHD,https://www.japanesecartrade.com/6357491-japan-used-audi-a4-sedan-car-2015.html,Petrol,Automatic
5,,0,,3958,Ford,USD,Explorer,1995-10-01T00:00:00,LHD,https://www.japanesecartrade.com/3966724-japan-used-ford-explorer-suv-1995.html,Petrol,Automatic
2,50060.0,0,63000,3800,Nissan,USD,GTR,2012-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6196417-japan-used-nissan-gt-r-sports-cars-2012.html,Petrol,Automatic
5,12330.0,0,70,1400,Audi,USD,A4 Avant,2016-12-01T00:00:00,RHD,https://www.japanesecartrade.com/6326523-japan-used-audi-a4-sedan-car-2016.html,Petrol,Automatic
3,,0,,1998,Toyota,USD,Celica,1997-04-01T00:00:00,--,https://www.japanesecartrade.com/4182159-japan-used-toyota-celica-coupe-1997.html,Petrol,Automatic
5,,0,,3958,Ford,USD,Explorer,1996-11-01T00:00:00,RHD,https://www.japanesecartrade.com/3964756-japan-used-ford-explorer-suv-1996.html,Petrol,Manual
,68960.0,0,18000,3800,Nissan,USD,GTR,2012-01-01T00:00:00,--,https://www.japanesecartrade.com/6364518-japan-used-nissan-gt-r-sports-cars-2012.html,,F6AT
,5790.0,0,58000,2000,Audi,USD,A4,2013-01-01T00:00:00,--,https://www.japanesecartrade.com/6352009-japan-used-audi-a4-sedan-car-2013.html,,FCVT
3,23010.0,0,70500,2000,Toyota,USD,Celica,1998-12-01T00:00:00,RHD,https://www.japanesecartrade.com/6198084-japan-used-toyota-celica-sports-cars-1998.html,Petrol,Manual
2,66700.0,0,2026,3800,Nissan,USD,GTR,2009-09-01T00:00:00,RHD,https://www.japanesecartrade.com/6096871-japan-used-nissan-gt-r-sports-cars-2009.html,Petrol,AT
,6530.0,0,47800,2000,Audi,USD,A4,2010-12-01T00:00:00,RHD,https://www.japanesecartrade.com/6296366-japan-used-audi-a4-sedan-car-2010.html,Petrol,Automatic
3,,0,,1998,Toyota,USD,Celica,1990-08-01T00:00:00,--,https://www.japanesecartrade.com/4163170-japan-used-toyota-celica-coupe-1990.html,Petrol,Manual
5,,0,68100,4600,Ford,USD,Explorer,2003-01-01T00:00:00,RHD,https://www.japanesecartrade.com/3240051-japan-used-ford-explorer-suv-2003.html,Petrol,AUTOMATIC
2,42410.0,0,57000,3800,Nissan,USD,GTR,2010-11-01T00:00:00,RHD,https://www.japanesecartrade.com/6198160-japan-used-nissan-gt-r-sports-cars-2010.html,Petrol,Automatic
4,20340.0,0,27661,2000,Audi,USD,A4,2019-09-01T00:00:00,RHD,https://www.japanesecartrade.com/6303116-japan-used-audi-a4-sedan-car-2019.html,Petrol,AT
3,,0,,1794,Toyota,USD,Celica,2002-08-01T00:00:00,--,https://www.japanesecartrade.com/4159485-japan-used-toyota-celica-coupe-2002.html,Petrol,Automatic
5,,0,,4009,Ford,USD,Explorer,1998-04-01T00:00:00,RHD,https://www.japanesecartrade.com/4009687-japan-used-ford-explorer-suv-1998.html,Petrol,Automatic
,61220.0,0,2026,3800,Nissan,USD,GTR,2009-09-01T00:00:00,RHD,https://www.japanesecartrade.com/6354435-japan-used-nissan-gt-r-sports-cars-2009.html,Petrol,Automatic
3,5850.0,0,76050,2400,Audi,USD,A4,2002-11-01T00:00:00,RHD,https://www.japanesecartrade.com/6296326-japan-used-audi-a4-sedan-car-2002.html,Petrol,Automatic
5,,0,,4009,Ford,USD,Explorer,2004-09-01T00:00:00,RHD,https://www.japanesecartrade.com/3966394-japan-used-ford-explorer-suv-2004.html,Petrol,Automatic
2,43800.0,0,70000,3800,Nissan,USD,GTR,2009-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6196422-japan-used-nissan-gt-r-sports-cars-2009.html,Petrol,Automatic
5,15300.0,0,43586,2000,Audi,USD,A4 Avant,2016-09-01T00:00:00,RHD,https://www.japanesecartrade.com/6315092-japan-used-audi-a4-sedan-car-2016.html,Petrol,AT
3,,0,137000,1800,Toyota,USD,Celica,1999-12-01T00:00:00,RHD,https://www.japanesecartrade.com/5146170-japan-used-toyota-celica-coupe-1999.html,Petrol,Automatic
,51330.0,0,95000,3800,Nissan,USD,GTR,2008-01-01T00:00:00,--,https://www.japanesecartrade.com/6357312-japan-used-nissan-gt-r-sports-cars-2008.html,,F6AT
5,16720.0,0,52154,1400,Audi,USD,A4 Avant,2019-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6303234-japan-used-audi-a4-sedan-car-2019.html,Petrol,AT
3,,0,,,Toyota,USD,Celica,,RHD,https://www.japanesecartrade.com/3341449-japan-used-toyota-celica-sports-cars.html,Other,Manual
2,,0,,3800,Nissan,USD,GTR,2008-02-01T00:00:00,RHD,https://www.japanesecartrade.com/6139694-japan-used-nissan-gt-r-sports-cars-2008.html,Petrol,AUTOMATIC
,18300.0,0,16600,2000,Audi,USD,A4 Avant,2018-02-01T00:00:00,RHD,https://www.japanesecartrade.com/6281010-japan-used-audi-a4-sedan-car-2018.html,Petrol,Automatic
3,,0,,1998,Toyota,USD,Celica,1991-08-01T00:00:00,--,https://www.japanesecartrade.com/4157371-japan-used-toyota-celica-coupe-1991.html,Petrol,Manual
5,15990.0,0,87000,3500,Ford,USD,Explorer,2012-01-01T00:00:00,LHD,https://www.japanesecartrade.com/6086808-japan-used-ford-explorer-suv-2012.html,Petrol,Automanual
,49890.0,0,18000,3800,Nissan,USD,GTR,2009-01-01T00:00:00,--,https://www.japanesecartrade.com/6356859-japan-used-nissan-gt-r-sports-cars-2009.html,,FAT
5,18300.0,0,30600,2000,Audi,USD,A4,2019-09-01T00:00:00,RHD,https://www.japanesecartrade.com/6272825-japan-used-audi-a4-sedan-car-2019.html,Petrol,Automatic
3,,0,,1998,Toyota,USD,Celica,1997-12-01T00:00:00,--,https://www.japanesecartrade.com/4156318-japan-used-toyota-celica-coupe-1997.html,Petrol,Manual
5,25480.0,0,63550,2300,Ford,USD,Explorer,2016-04-01T00:00:00,LHD,https://www.japanesecartrade.com/6196304-japan-used-ford-explorer-suv-2016.html,Petrol,Automatic
3,,0,,3800,Nissan,USD,GTR,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6023735-japan-used-nissan-gt-r-sports-cars-2014.html,Petrol,FAT
,26330.0,0,25500,2000,Audi,USD,A4,2021-04-01T00:00:00,RHD,https://www.japanesecartrade.com/6272818-japan-used-audi-a4-sedan-car-2021.html,Diesel,Automatic
5,,0,,4009,Ford,USD,Explorer,2004-04-01T00:00:00,RHD,https://www.japanesecartrade.com/3986298-japan-used-ford-explorer-suv-2004.html,Petrol,Automatic
3,50480.0,0,59214,3800,Nissan,USD,Nissan Gt-r,2008-10-01T00:00:00,RHD,https://www.japanesecartrade.com/5791913-japan-used-nissan-gt-r-sports-cars-2008.html,Petrol,Automatic
,17160.0,0,46500,2000,Audi,USD,A4 Avant,2017-03-01T00:00:00,RHD,https://www.japanesecartrade.com/6280939-japan-used-audi-a4-sedan-car-2017.html,Petrol,Automatic
3,,0,,1998,Toyota,USD,Celica,1991-08-01T00:00:00,--,https://www.japanesecartrade.com/4161836-japan-used-toyota-celica-coupe-1991.html,Petrol,Manual
5,13000.0,0,94000,3500,Ford,USD,Explorer,2012-01-01T00:00:00,LHD,https://www.japanesecartrade.com/6189146-japan-used-ford-explorer-suv-2012.html,Petrol,Automanual
,39540.0,0,31000,3800,Nissan,USD,GTR,2008-01-01T00:00:00,--,https://www.japanesecartrade.com/6351757-japan-used-nissan-gt-r-sports-cars-2008.html,,AT
,16770.0,0,29900,2000,Audi,USD,A4 Avant,2016-10-01T00:00:00,RHD,https://www.japanesecartrade.com/6280946-japan-used-audi-a4-sedan-car-2016.html,Petrol,Automatic
3,,0,,1998,Toyota,USD,Celica,1993-10-01T00:00:00,--,https://www.japanesecartrade.com/4153527-japan-used-toyota-celica-coupe-1993.html,Petrol,Automatic
5,,0,,3958,Ford,USD,Explorer,1995-03-01T00:00:00,LHD,https://www.japanesecartrade.com/3969565-japan-used-ford-explorer-suv-1995.html,Petrol,Automatic
2,49360.0,0,18000,3800,Nissan,USD,GTR,2009-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6196418-japan-used-nissan-gt-r-sports-cars-2009.html,Petrol,Automatic
